sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-16796,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,vuln,code,APILLMScorer,abstain,vulnerable,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,ConfigSigScorer,benign,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-088,CWE-088,logic
CVE-2026-16796,fixed,code,APILLMScorer,abstain,benign,CWE-088,CWE-088,logic
CVE-2026-45019,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,vuln,code,APILLMScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,APILLMScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,vuln,code,APILLMScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-48782,fixed,code,APILLMScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-49296,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,vuln,code,APILLMScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-49296,fixed,code,APILLMScorer,vulnerable,benign,CWE-639,CWE-639,logic
CVE-2026-49471,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,vuln,code,APILLMScorer,abstain,vulnerable,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,ConfigSigScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-49471,fixed,code,APILLMScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-49852,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,vuln,code,APILLMScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,ConfigSigScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-49852,fixed,code,APILLMScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-50180,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,vuln,code,APILLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-50180,fixed,code,APILLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-50181,fixed,code,APILLMScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-50558,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50558,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50558,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50558,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-50558,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-50558,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-50558,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-50558,fixed,code,APILLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-52869,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-52869,fixed,code,APILLMScorer,vulnerable,benign,CWE-639,CWE-639,logic
CVE-2026-53500,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-53500,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-53500,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-53500,vuln,code,APILLMScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-53500,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-53500,fixed,code,ConfigSigScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-53500,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-53500,fixed,code,APILLMScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-53502,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53502,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53502,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53502,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53502,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-53502,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53502,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-53502,fixed,code,APILLMScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53503,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-53503,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-53503,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-53503,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-020,CWE-020,logic
CVE-2026-53503,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-53503,fixed,code,ConfigSigScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-53503,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-53503,fixed,code,APILLMScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-53504,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53504,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53504,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53504,vuln,code,APILLMScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53504,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-53504,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-53504,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-53504,fixed,code,APILLMScorer,vulnerable,benign,CWE-400,CWE-400,logic
CVE-2026-53505,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53505,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53505,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53505,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-400,CWE-400,logic
CVE-2026-53505,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-53505,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-53505,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-53505,fixed,code,APILLMScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-53598,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-53598,fixed,code,APILLMScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-53656,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,ConfigSigScorer,benign,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-346,CWE-346,logic
CVE-2026-53656,fixed,code,APILLMScorer,vulnerable,benign,CWE-346,CWE-346,logic
CVE-2026-54254,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,vuln,code,APILLMScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,ConfigSigScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-54254,fixed,code,APILLMScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-54284,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-407,CWE-407,logic
CVE-2026-54284,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-407,CWE-407,logic
CVE-2026-54284,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-407,CWE-407,logic
CVE-2026-54284,vuln,code,APILLMScorer,abstain,vulnerable,CWE-407,CWE-407,logic
CVE-2026-54284,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-407,CWE-407,logic
CVE-2026-54284,fixed,code,ConfigSigScorer,benign,benign,CWE-407,CWE-407,logic
CVE-2026-54284,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-407,CWE-407,logic
CVE-2026-54284,fixed,code,APILLMScorer,abstain,benign,CWE-407,CWE-407,logic
CVE-2026-59893,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-59893,fixed,code,APILLMScorer,vulnerable,benign,CWE-1333,CWE-1333,logic
CVE-2026-54338,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,vuln,code,APILLMScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-54338,fixed,code,APILLMScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-54446,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,ConfigSigScorer,benign,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-54446,fixed,code,APILLMScorer,abstain,benign,CWE-306,CWE-306,logic
CVE-2026-54457,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,vuln,code,APILLMScorer,benign,vulnerable,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,ConfigSigScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-552,CWE-552,logic
CVE-2026-54457,fixed,code,APILLMScorer,benign,benign,CWE-552,CWE-552,logic
CVE-2026-54548,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,ConfigSigScorer,benign,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-295,CWE-295,logic
CVE-2026-54548,fixed,code,APILLMScorer,abstain,benign,CWE-295,CWE-295,logic
CVE-2026-54553,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,vuln,code,APILLMScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-54553,fixed,code,APILLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-54567,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,vuln,code,APILLMScorer,abstain,vulnerable,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,ConfigSigScorer,benign,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-178,CWE-178,logic
CVE-2026-54567,fixed,code,APILLMScorer,abstain,benign,CWE-178,CWE-178,logic
CVE-2026-54569,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,vuln,code,APILLMScorer,abstain,vulnerable,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,ConfigSigScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-095,CWE-095,logic
CVE-2026-54569,fixed,code,APILLMScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-54574,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,vuln,code,APILLMScorer,abstain,vulnerable,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,ConfigSigScorer,benign,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-061,CWE-061,logic
CVE-2026-54574,fixed,code,APILLMScorer,vulnerable,benign,CWE-022,CWE-061,logic
CVE-2026-54727,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,APILLMScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,ConfigSigScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,APILLMScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54635,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,vuln,code,APILLMScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-54635,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-287,CWE-287,logic
