sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-70489,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,APILLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70491,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,APILLMScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,APILLMScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70493,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,APILLMScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,APILLMScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-59224,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-59224,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-59224,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-287,CWE-287,logic
CVE-2026-59224,vuln,code,APILLMScorer,benign,vulnerable,CWE-287,CWE-287,logic
CVE-2026-59224,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-287,CWE-287,logic
CVE-2026-59224,fixed,code,ConfigSigScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-59224,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-59224,fixed,code,APILLMScorer,abstain,benign,CWE-287,CWE-287,logic
CVE-2026-70479,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70479,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70479,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70479,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70479,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-70479,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-70479,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-70479,fixed,code,APILLMScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-70485,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70485,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70485,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70485,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-70485,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-70485,fixed,code,ConfigSigScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-70485,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-70485,fixed,code,APILLMScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-70486,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70486,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70486,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70486,vuln,code,APILLMScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70486,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-70486,fixed,code,ConfigSigScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-70486,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-079,CWE-079,taint
CVE-2026-70486,fixed,code,APILLMScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-70492,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70492,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70492,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70492,vuln,code,APILLMScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-70492,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-70492,fixed,code,ConfigSigScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-70492,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-079,CWE-079,taint
CVE-2026-70492,fixed,code,APILLMScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-70494,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,APILLMScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,ConfigSigScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,APILLMScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-59820,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,APILLMScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-59881,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-59881,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-59881,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-020,CWE-020,logic
CVE-2026-59881,vuln,code,APILLMScorer,benign,vulnerable,CWE-020,CWE-020,logic
CVE-2026-59881,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-59881,fixed,code,ConfigSigScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-59881,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-020,CWE-020,logic
CVE-2026-59881,fixed,code,APILLMScorer,benign,benign,CWE-020,CWE-020,logic
CVE-2026-69243,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-69243,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-69243,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-69243,vuln,code,APILLMScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-69243,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-69243,fixed,code,ConfigSigScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-69243,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-69243,fixed,code,APILLMScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-59886,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,APILLMScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59890,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,APILLMScorer,abstain,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,ConfigSigScorer,benign,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,APILLMScorer,abstain,benign,CWE-176,CWE-176,logic
CVE-2026-59939,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,APILLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-61539,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,ConfigSigScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-095,CWE-095,logic
CVE-2026-61539,fixed,code,APILLMScorer,benign,benign,CWE-095,CWE-095,logic
CVE-2026-61632,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,APILLMScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-67422,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,APILLMScorer,vulnerable,benign,CWE-1333,CWE-1333,logic
CVE-2026-62676,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-184,CWE-184,logic
CVE-2026-62676,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-184,CWE-184,logic
CVE-2026-62676,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-184,CWE-184,logic
CVE-2026-62676,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-184,CWE-184,logic
CVE-2026-62676,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-184,CWE-184,logic
CVE-2026-62676,fixed,code,ConfigSigScorer,benign,benign,CWE-184,CWE-184,logic
CVE-2026-62676,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-184,CWE-184,logic
CVE-2026-62676,fixed,code,APILLMScorer,vulnerable,benign,CWE-184,CWE-184,logic
CVE-2026-62677,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-62677,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-62677,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-62677,vuln,code,APILLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-62677,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-62677,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-62677,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-62677,fixed,code,APILLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-63632,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,APILLMScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,ConfigSigScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,APILLMScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-67424,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67424,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67424,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67424,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67424,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-67424,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-67424,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-67424,fixed,code,APILLMScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-67425,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,ConfigSigScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,APILLMScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67435,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,vuln,code,APILLMScorer,vulnerable,vulnerable,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-67435,fixed,code,APILLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-69247,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-208,CWE-208,logic
CVE-2026-69247,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-208,CWE-208,logic
CVE-2026-69247,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-208,CWE-208,logic
CVE-2026-69247,vuln,code,APILLMScorer,benign,vulnerable,CWE-208,CWE-208,logic
CVE-2026-69247,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-208,CWE-208,logic
CVE-2026-69247,fixed,code,ConfigSigScorer,benign,benign,CWE-208,CWE-208,logic
CVE-2026-69247,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-208,CWE-208,logic
CVE-2026-69247,fixed,code,APILLMScorer,benign,benign,CWE-208,CWE-208,logic
CVE-2026-71433,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,vuln,code,APILLMScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-71433,fixed,code,APILLMScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-71554,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,vuln,code,APILLMScorer,abstain,vulnerable,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,ConfigSigScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-71554,fixed,code,APILLMScorer,abstain,benign,CWE-444,CWE-444,logic
CVE-2026-71852,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,APILLMScorer,abstain,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,ConfigSigScorer,benign,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,CPGEvidenceScorer,abstain,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,APILLMScorer,abstain,benign,CWE-834,CWE-834,logic
CVE-2026-71870,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-71870,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-71870,vuln,code,CPGEvidenceScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-71870,vuln,code,APILLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-71870,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-71870,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
